fold,validation_score,fit_time_seconds,score_time_seconds,train_score
1,0.1037280992955019,7.310725212097168,0.033429861068725586,0.06640504856202165
2,0.13249668717554167,7.084252834320068,0.032087087631225586,0.06331919693058081
3,0.14491384607139746,7.16143012046814,0.030086755752563477,0.06432330018111855
4,0.1280136606032458,7.24235200881958,0.028801918029785156,0.06396623460501466
5,0.11248386835600145,7.287624835968018,0.02982807159423828,0.06591518728845806
