fold,validation_score,fit_time_seconds,score_time_seconds,train_score
1,0.10808246924283138,130.57979893684387,0.02181100845336914,0.012385264395057443
2,0.13014230944154703,128.5172929763794,0.0053119659423828125,0.05047210696903124
3,0.12189145016594041,125.47615003585815,0.005494117736816406,0.05031087839072104
4,0.12622082698455098,136.51257014274597,0.006211757659912109,0.050044212667077176
5,0.11388809920268977,148.2392282485962,0.005755901336669922,0.05010444489238557
