fold,validation_score,fit_time_seconds,score_time_seconds,train_score
1,0.12351364842914438,0.08166694641113281,0.004756927490234375,0.09302005489149232
2,0.15817852072908944,0.09276795387268066,0.0049359798431396484,0.08748212560276479
3,0.17853232784135376,0.0969231128692627,0.0048520565032958984,0.09103123826878073
4,0.16296986981988013,0.07941508293151855,0.004888772964477539,0.08293852682393273
5,0.12526674297946958,0.07463622093200684,0.004982948303222656,0.09183422525390475
