mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__regressor__alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.04193134307861328,0.004666634956819397,0.005606698989868164,0.0022317496853340828,0.01,{'model__regressor__alpha': 0.01},-0.14399403917413442,-0.15624662948691112,-0.19057380522364972,-0.14885697368623585,-0.11729698676716337,-0.1513936868676189,0.023589859617858786,5,-0.08809761601292983,-0.08703085171512905,-0.0910119524510579,-0.08945147398365164,-0.0914026579683083,-0.08939891042621534,0.0016685766942590287
0.035997867584228516,0.001398758780300725,0.004995012283325195,0.0011543704229416514,0.1,{'model__regressor__alpha': 0.1},-0.1390998686420363,-0.15313542803364832,-0.18881186476437015,-0.13962531213709625,-0.1171714456925599,-0.14756878385394218,0.023625404485374524,4,-0.0887454497863807,-0.08770722825379529,-0.09115181848034203,-0.0903352413399241,-0.09202070643160695,-0.08999208885840981,0.0015717959561132452
0.02770719528198242,0.003035309522788134,0.0059813976287841795,0.0019116133778161043,1.0,{'model__regressor__alpha': 1.0},-0.13350134533847705,-0.1450565466202602,-0.18362691753190805,-0.12205645078684339,-0.11825860243683524,-0.14049997254286478,0.02351390470812949,2,-0.09454370740795384,-0.09367353771670175,-0.09302320803059518,-0.09786550648705852,-0.0973089704531468,-0.09528298601909121,0.0019502552732781606
0.021778059005737305,0.0030978091687780336,0.004391288757324219,0.0001896748652297902,10.0,{'model__regressor__alpha': 10.0},-0.12907691339242133,-0.13776786647309947,-0.18335068613183844,-0.11722130160431837,-0.11880154529590943,-0.13724366257951742,0.02422327323787928,1,-0.10698694825690686,-0.10557037352576913,-0.10143365823009667,-0.11072922198185182,-0.10908409421440304,-0.10676085924180552,0.0031935173923583367
0.018959999084472656,0.0023211107513970352,0.004606103897094727,0.0005346421168217002,100.0,{'model__regressor__alpha': 100.0},-0.1285564950070779,-0.14297018848795723,-0.19513113607183263,-0.12294419517311257,-0.12334171043072334,-0.1425887450341407,0.02725475766230828,3,-0.12670519307656264,-0.12385612904879592,-0.11547562892170034,-0.12901011605425833,-0.127712541880823,-0.12455192179642804,0.004844890348806145
