fold,validation_score,fit_time_seconds,score_time_seconds,train_score
1,0.12017208726781847,0.0507969856262207,0.007420778274536133,0.0952666038665108
2,0.15817692096860586,0.046998023986816406,0.006387233734130859,0.08990261718944045
3,0.19034737714871303,0.045993804931640625,0.008015871047973633,0.09377690950451414
4,0.1660353983426774,0.04917287826538086,0.009511947631835938,0.08598327099555599
5,0.12150774427205895,0.05036306381225586,0.00972294807434082,0.09509497480638471
