fold,validation_score,fit_time_seconds,score_time_seconds,train_score
1,0.1589178433268069,6.410015106201172,0.05289292335510254,0.0
2,0.17195032002448565,5.641426086425781,0.019438743591308594,0.0
3,0.15925399989897457,5.389409780502319,0.02006697654724121,0.0
4,0.17569033739737158,5.4220569133758545,0.02329087257385254,0.0
5,0.14673323287473836,5.832335948944092,0.019377946853637695,0.0
