fold,validation_score,fit_time_seconds,score_time_seconds,train_score
1,0.10822024030036768,9.409917116165161,0.023694753646850586,0.07163195219810375
2,0.13057140036545012,7.5345988273620605,0.022960186004638672,0.06884683883047775
3,0.12931281129654418,7.86824893951416,0.02248406410217285,0.06960637546868624
4,0.13286205838214235,7.4871790409088135,0.022656917572021484,0.06906397308799178
5,0.12263191696909607,7.665895938873291,0.02218794822692871,0.07144566342513775
