fold,validation_score,fit_time_seconds,score_time_seconds,train_score
1,0.12103794783340434,74.14594626426697,0.03069782257080078,0.05222341962492391
2,0.1465936478037491,79.61852812767029,0.03126978874206543,0.04959163761694113
3,0.12945186897702798,80.00500297546387,0.03188800811767578,0.05084858406492158
4,0.147148010757682,84.6979398727417,0.0300140380859375,0.04976317392302988
5,0.12957342776728273,91.25814914703369,0.04150557518005371,0.05129341070045568
