fold,validation_score,fit_time_seconds,score_time_seconds,train_score
1,0.10514547161282303,5.2714009284973145,0.004146099090576172,0.10506352597059923
2,0.14185809822067585,3.181562900543213,0.0040209293365478516,0.09839951766448705
3,0.18563773831729793,3.3795487880706787,0.0038993358612060547,0.10810634060656739
4,0.13125556912795064,4.451317071914673,0.0038268566131591797,0.11199654807473697
5,0.11284244697377893,4.569001913070679,0.0038950443267822266,0.10477346147498588
