fold,validation_score,fit_time_seconds,score_time_seconds,train_score
1,0.10703703342737532,37.118361949920654,0.03984999656677246,0.04572193398241039
2,0.13405631831649892,35.83965086936951,0.030820131301879883,0.04318957105641308
3,0.13250669059206446,36.61480712890625,0.03281712532043457,0.05131567371013507
4,0.12690833258897205,36.81267213821411,0.03199911117553711,0.04635332712338173
5,0.11523813688668368,36.54876518249512,0.03241086006164551,0.04705563416079908
