fold,validation_score,fit_time_seconds,score_time_seconds,train_score
1,0.10446481087521908,2.044804096221924,0.0041429996490478516,0.10624138713044733
2,0.14267241504442554,0.7238132953643799,0.0040209293365478516,0.09925465894283193
3,0.1866142972498508,0.6299128532409668,0.003863096237182617,0.11026195664441583
4,0.15289418700924373,0.761333703994751,0.003862142562866211,0.08658047281272999
5,0.11330718861853425,0.8083910942077637,0.003810882568359375,0.10579531507859379
