mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__regressor__alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.1646653175354004,0.051292324037392596,0.005461263656616211,0.001798608847796886,5e-05,{'model__regressor__alpha': 5e-05},-0.13114233192762195,-0.15440889679335806,-0.1862678515308666,-0.1407199141173735,-0.11317334963861939,-0.1451424688015679,0.024555045081762913,4,-0.08964107324204644,-0.08822202385684584,-0.09209579963803717,-0.09065067959786983,-0.09273560062612508,-0.09066903539218488,0.0016340903678045036
0.13775148391723632,0.043988547247370585,0.0044573783874511715,6.937720107072733e-05,0.0001,{'model__regressor__alpha': 0.0001},-0.1271770105380999,-0.1497454667049581,-0.18688047909192462,-0.13435133758960766,-0.11246266947268599,-0.14212339267945526,0.025396261445996843,3,-0.09155871052082287,-0.09000571353069126,-0.09399033543104934,-0.09240831492455599,-0.09476581933706439,-0.09254577874883677,0.0017006149195909139
0.141082239151001,0.005000563083357128,0.00646677017211914,0.0039037760941728356,0.0005,{'model__regressor__alpha': 0.0005},-0.12096768544183166,-0.1403095911415083,-0.18721637891303888,-0.11526295376555314,-0.11150548533151033,-0.13505241891868844,0.027904040250805277,1,-0.10296850044574933,-0.10035023745831721,-0.10240720472004504,-0.10484998127887614,-0.10498347232085645,-0.10311187924476883,0.0017127549939151092
0.07276959419250488,0.005879619273007947,0.004706954956054688,0.0002740085969685066,0.001,{'model__regressor__alpha': 0.001},-0.1251829495732343,-0.13757646603527623,-0.1913390628477753,-0.11687737956951086,-0.11549252534124008,-0.13729367667340736,0.028141673135395645,2,-0.11581671698808632,-0.11121701885270707,-0.10995075512647953,-0.11957178124458658,-0.11769785296231562,-0.11485082503483501,0.003702463377148898
0.02589259147644043,0.0023912128537262457,0.004378604888916016,0.00033480479892267976,0.005,{'model__regressor__alpha': 0.005},-0.13454045647122767,-0.15505608575338908,-0.20622675697713166,-0.12911184744165818,-0.13310651931701814,-0.15160833319208494,0.028756844813129578,5,-0.1447064640007697,-0.14039005252138684,-0.12967152264748363,-0.14528454328904902,-0.14470429714656716,-0.14095137592105128,0.005907818844255078
