fold,validation_score,fit_time_seconds,score_time_seconds,train_score
1,0.11110301315784454,7.1951117515563965,0.0061702728271484375,0.09366860240697861
2,0.13190777599811554,5.633570671081543,0.006280183792114258,0.07281918078660965
3,0.12304040789604187,5.825793027877808,0.0064640045166015625,0.04706744849681854
4,0.13346679508686066,5.793690919876099,0.006128072738647461,0.07263544946908951
5,0.12088486552238464,5.820418834686279,0.005480289459228516,0.09384933114051819
